# agent_id,timestep,x,y,heading  (0=E 1=N 2=W 3=S)
7,36,21,25,3
7,37,21,24,3
7,38,21,23,3
7,39,21,22,3
7,40,21,21,3
7,41,21,20,3
7,42,21,19,3
7,43,21,18,3
7,44,21,17,3
7,45,21,16,3
7,46,21,15,3
7,47,21,14,3
7,48,21,13,3
7,49,21,12,3
7,50,21,11,3
7,51,21,10,3
7,52,21,9,3
7,53,21,8,3
7,54,21,7,3
7,55,22,7,0
7,56,23,7,0
7,57,24,7,0
7,58,25,7,0
7,59,26,7,0
7,60,27,7,0
7,61,27,6,3
7,62,27,5,3
7,63,27,4,3
7,64,27,3,3
7,65,28,3,0
7,66,29,3,0
7,67,30,3,0
7,68,31,3,0
7,69,32,3,0
7,70,33,3,0
7,71,33,4,1
8,0,26,49,3
8,1,26,48,3
8,2,26,47,3
8,3,26,46,3
8,4,25,46,2
8,5,24,46,2
8,6,23,46,2
8,7,23,45,3
8,8,23,44,3
8,9,23,43,3
8,10,23,42,3
8,11,23,41,3
8,12,23,40,3
8,13,23,39,3
8,14,23,38,3
8,15,23,37,3
8,16,22,37,2
8,17,21,37,2
8,18,20,37,2
8,19,20,36,3
8,20,20,35,3
8,21,20,34,3
8,22,20,33,3
8,23,20,32,3
8,24,20,31,3
8,25,20,30,3
8,26,20,29,3
8,27,20,28,3
8,28,20,27,3
8,29,20,26,3
8,30,20,25,3
8,31,20,24,3
8,32,20,23,3
8,33,20,22,3
8,34,20,21,3
8,35,20,20,3
8,36,20,19,3
8,37,20,18,3
8,38,20,17,3
8,39,19,17,2
8,40,18,17,2
8,41,17,17,2
8,42,16,17,2
8,43,16,16,3
9,0,27,49,3
9,1,27,48,3
9,2,27,47,3
9,3,27,46,3
9,4,27,45,3
9,5,27,44,3
9,6,27,43,3
9,7,27,42,3
9,8,27,41,3
9,9,27,40,3
9,10,27,39,3
9,11,27,38,3
9,12,27,37,3
9,13,27,36,3
9,14,27,35,3
9,15,27,34,3
9,16,27,33,3
9,17,27,32,3
9,18,27,31,3
9,19,27,30,3
9,20,27,29,3
9,21,27,28,3
9,22,27,27,3
9,23,27,26,3
9,24,27,25,3
9,25,27,24,3
9,26,27,23,3
9,27,27,22,3
9,28,27,21,3
9,29,27,20,3
9,30,27,19,3
9,31,27,18,3
9,32,27,17,3
9,33,27,16,3
9,34,27,15,3
9,35,27,14,3
9,36,27,13,3
9,37,27,12,3
9,38,27,11,3
9,39,27,10,3
9,40,27,9,3
9,41,27,8,3
9,42,26,8,2
9,43,25,8,2
9,44,24,8,2
9,45,23,8,2
9,46,22,8,2
9,47,21,8,2
9,48,20,8,2
9,49,19,8,2
9,50,18,8,2
9,51,17,8,2
9,52,16,8,2
9,53,15,8,2
9,54,14,8,2
9,55,13,8,2
9,56,12,8,2
9,57,11,8,2
9,58,10,8,2
9,59,9,8,2
9,60,8,8,2
9,61,7,8,2
9,62,6,8,2
9,63,5,8,2
9,64,5,7,3
9,65,5,6,3
10,0,28,49,3
10,1,28,48,3
10,2,28,47,3
10,3,28,46,3
10,4,27,46,2
10,5,26,46,2
10,6,26,45,3
10,7,26,44,3
10,8,26,43,3
10,9,26,42,3
10,10,25,42,2
10,11,24,42,2
10,12,23,42,2
10,13,23,41,3
10,14,23,40,3
10,15,23,39,3
10,16,23,38,3
10,17,23,37,3
10,18,23,36,3
10,19,23,35,3
10,20,23,34,3
10,21,23,33,3
10,22,22,33,2
10,23,21,33,2
10,24,21,32,3
10,25,21,31,3
10,26,21,30,3
10,27,21,29,3
10,28,21,28,3
10,29,21,27,3
10,30,21,26,3
10,31,21,25,3
10,32,21,24,3
10,33,21,23,3
10,34,21,22,3
10,35,21,21,3
